lng	lat	count
114.3538230559	34.8164639006	246
114.3416824186	34.8195692027	33
114.3539903912	34.8183400858	37
114.3422854099	34.8194111437	164
114.3507724568	34.8206905046	87
114.3588109243	34.8183395581	90
114.3482677823	34.81800701	33
114.3463013587	34.8195698679	64
114.342753191	34.8176706847	223
114.3526627908	34.8169750904	107
114.3410495683	34.8192807288	14
114.3547394278	34.8180174567	181
114.3418815914	34.8204659977	246
114.3472058384	34.8211948903	232
114.3454981953	34.8205204423	232
114.352018923	34.8197852016	218
114.3466261365	34.8215208531	172
114.3550947898	34.8199875487	58
114.3424261851	34.8207331599	249
114.360525875	34.8174571437	5
114.3474184532	34.8164928953	133
114.3597751498	34.8166094291	113
114.3541449843	34.8209116908	173
114.3411189472	34.8170994685	196
114.3614504103	34.8209195081	194
114.3483468266	34.8214593494	130
114.3436045827	34.8175320123	66
114.3575829904	34.8168015491	157
114.3534157811	34.8178354636	161
114.3596390903	34.818230697	66
114.342570051	34.8172642264	191
114.3577829031	34.8198391161	119
114.3485683066	34.8193670734	228
114.3583249612	34.8205978295	155
114.3449293379	34.8182350582	177
114.352219541	34.8183395993	144
114.3584238052	34.8173866128	245
114.348198368	34.8191288394	85
114.3587967189	34.8212422967	61
114.3550587433	34.8209979272	44
114.3605173114	34.8205943863	239
114.3528679091	34.8201189445	113
114.3598929959	34.820270964	139
114.3412148191	34.8215337189	18
114.3479100955	34.8210353791	12
114.3450355271	34.8201347067	76
114.3560764521	34.821082404	244
114.3613204183	34.8189382995	249
114.3566803023	34.8190557278	94
114.3421056701	34.8210819622	129
114.3493896998	34.8163050403	54
114.3508661264	34.8190274143	183
114.3562763367	34.8197885118	4
114.35377072	34.8162826713	177
114.3466678019	34.8193678127	30
114.3524710248	34.8196547497	200
114.3599854639	34.8202825209	242
114.3610819017	34.8212850427	160
114.3488623869	34.8180874367	170
114.3600674324	34.8197627136	65
114.3464265611	34.8210321577	97
114.3499527541	34.8213366186	202
114.3581780145	34.8181665717	116
114.3559015465	34.8210933639	239
114.361388027	34.8208851959	219
114.3615929571	34.8207359209	51
114.3563081635	34.8207818005	87
114.3542120534	34.8170334497	121
114.347904766	34.8193675001	126
114.3516459194	34.8209169435	111
114.3564137998	34.8214486523	84
114.3585225136	34.8209463003	195
114.3439687918	34.8178139289	154
114.347457798	34.8215813439	66
114.3460035277	34.8209840479	194
114.3440017216	34.8203473415	171
114.3576168673	34.8194373696	53
114.3460971537	34.8205678248	19
114.3558094301	34.8205465588	75
114.3490479905	34.8215977359	87
114.3502142847	34.820808646	137
114.3507428769	34.8180604037	132
114.3422724956	34.8203142586	39
114.3551125381	34.8202592268	184
114.3519968749	34.8176774503	43
114.3420904178	34.8206376728	72
114.3545888031	34.817040215	235
114.3582810754	34.8184908555	148
114.35630205	34.8182866489	67
114.3507782227	34.8197159022	209
114.3567557171	34.8170406093	14
114.3496166982	34.8203694805	82
114.347363935	34.8182426916	71
114.3546761975	34.8203203896	65
114.3554870944	34.8185770974	226
114.3452396906	34.8205878937	74
114.3434779926	34.818468239	228
114.3547933072	34.8176572947	154
114.3585807689	34.8205952751	127
114.3448672823	34.8194381952	233
114.3468353965	34.819579412	112
114.349356659	34.820701324	3
114.3477299739	34.8180727826	101
114.3487588472	34.8175931468	122
114.348895454	34.8200481741	225
114.3498513453	34.8210037833	57
114.3557152273	34.8204846504	146
114.3443263744	34.8183850408	80
114.3438531008	34.8179665646	228
114.3421607277	34.8173283383	247
114.3454516841	34.8196692286	199
114.3487659367	34.8190062279	242
114.3600817266	34.8163784553	235
114.3582326031	34.8173597723	134
114.3555389344	34.8171956421	57
114.3506916899	34.8170504774	61
114.3439023709	34.820842694	221
114.3434320938	34.8164159359	77
114.3598689659	34.821593381	96
114.3442670459	34.8183665619	165
114.3452766363	34.8161571286	2
114.3531051895	34.8215777074	50
114.343657076	34.8181217021	155
114.351533391	34.8197354552	18
114.3462335073	34.8196665478	154
114.3599929124	34.8187468485	243
114.3416672861	34.8166263836	222
114.3473559433	34.8181701423	152
114.3501859576	34.8189582557	233
114.3422555696	34.8162962655	182
114.3608214005	34.8205955782	54
114.3578913413	34.8192242955	82
114.3589165299	34.8204356181	42
114.355078464	34.817176183	191
114.3412602863	34.81862539	178
114.3549389105	34.8216137993	221
114.3472392733	34.8186583133	80
114.3557061021	34.816914504	32
114.3429492462	34.8185866472	186
114.3606264688	34.818621544	37
114.3526405075	34.8165601223	14
114.35852885	34.8198183097	168
114.3620358113	34.8193709643	189
114.3569333898	34.8163724549	134
114.3471085491	34.8203594429	184
114.354958802	34.81621354	163
114.3540952698	34.821045414	116
114.347219048	34.8174838009	194
114.3608879625	34.8172560261	194
114.341384535	34.8171329725	247
114.3620540799	34.819210652	13
114.342103039	34.8192251979	40
114.3510765766	34.8167650256	168
114.3423646687	34.818022803	18
114.3445716272	34.8161345458	33
114.3597927531	34.8183735161	125
114.3535502379	34.8168941849	20
114.3471560808	34.821038022	111
114.35156737	34.8196940859	115
114.3553847448	34.8193181495	24
114.3413523752	34.8207571986	14
114.3508066175	34.8190584986	107
114.3428553807	34.8167514213	236
114.354751865	34.8198144491	35
114.3519024982	34.8204253954	143
114.3447707364	34.8188777628	108
114.3621020486	34.8212702085	38
114.3449840902	34.8202762657	151
114.3572761656	34.8191430999	241
114.3603889131	34.8199903288	86
114.3614951352	34.8183452974	49
114.3609896275	34.8187405266	9
114.3518438641	34.8182508027	126
114.3602643348	34.8210702657	15
114.3570633907	34.8201186189	68
114.3458196799	34.8192161362	142
114.3607390084	34.8164530136	238
114.3550827571	34.8215619375	101
114.3620362079	34.8182271151	112
114.360151878	34.8202514987	66
114.3522770956	34.8193795715	35
114.3605930389	34.8209822779	214
114.3620541861	34.8213196053	105
114.3617684356	34.8176281988	80
114.345249027	34.8173957226	185
114.3562719058	34.8191847171	113
114.3441212477	34.8195139994	49
114.3566640518	34.8202087234	19
114.3607816009	34.8193907447	124
114.3452042714	34.8195307962	166
114.3436626858	34.8169527016	239
114.3552424499	34.8194368735	249
114.3563653984	34.8185456029	41
114.3563516595	34.8206498673	107
114.3548999887	34.8212289206	50
114.3461033178	34.8161664641	62
114.3617363166	34.8186620533	224
114.3418502792	34.8183626637	111
114.3535496248	34.8203593145	136
114.3467814423	34.817795985	210
114.347606912	34.8214541393	161
114.3601397403	34.8169863067	176
114.3467403717	34.8216536723	72
114.3531828451	34.8193055282	147
114.3530651058	34.8215244934	228
114.3517185794	34.8179698781	37
114.3520049292	34.8216083515	102
114.3577656772	34.8192114029	56
114.3452453284	34.8210753038	243
114.3478720612	34.8206568662	123
114.3485515322	34.8174649665	45
114.3483810087	34.8176184868	8
114.3602992252	34.8197180519	35
114.3582033171	34.818457975	32
114.3589940476	34.8191340876	64
114.3448939369	34.8212716793	60
114.3493031773	34.8177370779	142
114.3516900741	34.8171187528	97
114.3515904136	34.8207640252	152
114.3439961406	34.8190622925	171
114.3469281557	34.8170693621	164
114.3604871733	34.8205179683	231
114.35037577	34.8170789734	79
114.3478803407	34.8169870689	147
114.342226171	34.818176911	169
114.3510964139	34.8168316258	42
114.3495108436	34.8167084174	37
114.3458601975	34.8212839557	11
114.3456402711	34.8176336223	38
114.3525702101	34.8208128429	107
114.3482144523	34.8165423046	21
114.3545873962	34.8215251254	94
114.3534364905	34.8193463883	42
114.3615098437	34.8182531609	92
114.3512474949	34.8169038391	217
114.3500157778	34.8164143477	180
114.3489735641	34.8209771661	243
114.3484646915	34.8175249747	109
114.3523112421	34.8167248774	60
114.351118649	34.8190313605	17
114.3510345959	34.8175553674	248
114.3571298164	34.8196486295	173
114.3449125995	34.8178438439	210
114.3495897408	34.820280181	92
114.3419898058	34.8185371047	183
114.351461199	34.8201347639	195
114.3482990804	34.817004652	35
114.3542819249	34.8211598902	70
114.3513189393	34.8178177951	160
114.3494262406	34.8185452391	5
114.3441377733	34.8189449003	74
114.3578392824	34.8209538514	105
114.3575830302	34.8213133153	101
114.3531551281	34.8183350054	80
114.3544221104	34.8169190435	238
114.3478362364	34.8170022769	79
114.3489537871	34.8195537738	198
114.3443776442	34.8208800944	219
114.3472896784	34.8188615013	189
114.3446387026	34.8205928268	40
114.3534952973	34.8189355407	232
114.3536755091	34.8192566642	52
114.3560384969	34.8171040985	64
114.3564767875	34.8193366433	201
114.3458472881	34.8185968205	241
114.3415272613	34.8177461705	71
114.3600283996	34.8165735357	21
114.3552625667	34.8177349009	248
114.3474298458	34.8185427332	141
114.343909553	34.8198714638	3
114.3585151531	34.8181542779	130
114.3449964204	34.816479237	241
114.3600670584	34.8162754418	224
114.3445128739	34.8185793391	103
114.3476624553	34.8167275609	96
114.3583104928	34.8189431199	182
114.3501258275	34.8208890528	129
114.3505876845	34.8169772842	88
114.3414315034	34.8213156973	66
114.3520233241	34.8190557015	28
114.3584293197	34.8174371898	124
114.3581241123	34.8184582498	154
114.3588969103	34.8162676913	14
114.3568320972	34.8176571959	127
114.3597721932	34.8205077227	47
114.3567793894	34.8188932731	215
114.3595166828	34.8195709385	71
114.3465194186	34.8177378535	45
114.3606175545	34.8199930793	182
114.3489768566	34.8191069399	95
114.3456122639	34.8175393728	101
114.3582357737	34.818729659	217
114.3463460767	34.8209501702	127
114.3541100041	34.8193024375	220
114.3558924451	34.8162873201	93
114.349917724	34.820303551	115
114.3513519305	34.8192859786	80
114.3618124785	34.8216435093	3
114.3483552074	34.819836556	73
114.352820435	34.8199694961	25
114.3472975507	34.8170251024	101
114.342295446	34.8206862445	22
114.3611721007	34.8187211889	79
114.3456853661	34.8166903383	27
114.3543089257	34.8171818958	159
114.345543278	34.8209567219	222
114.3492896786	34.8189442889	240
114.3604964234	34.8170638459	107
114.3537464734	34.8163350964	40
114.360584468	34.819236731	127
114.3415446154	34.820840587	152
114.3545217406	34.8169152757	3
114.3520117605	34.8188907995	32
114.3611210526	34.8182752411	165
114.3518316703	34.8195856648	181
114.357276792	34.818992384	17
114.3498343093	34.817200869	241
114.3548517482	34.8187861471	63
114.3491131384	34.8170364587	91
114.3618962605	34.8196410768	180
114.3471822384	34.8193022743	184
114.3414383537	34.8161438802	174
114.3449252579	34.8190332593	134
114.3592644079	34.8198351948	53
114.3597566947	34.8174449223	73
114.3470340499	34.8201876662	104
114.3466360298	34.8175253476	185
114.3583978582	34.817348735	106
114.359380051	34.8207715454	222
114.3594343291	34.8171064899	98
114.3564446175	34.8179489483	41
114.3433341716	34.8180131041	225
114.3614696276	34.8191839865	69
114.350390666	34.817592759	156
114.3455418271	34.8178996245	63
114.3566950704	34.818916014	104
114.3421053059	34.8166249179	248
114.3515124341	34.8173517598	95
114.3411991657	34.8177589396	228
114.355537759	34.81980433	65
114.3449784641	34.8187220221	218
114.3609013188	34.8175909955	159
114.3550523702	34.8195744224	116
114.3615812953	34.8182536939	145
114.3544075848	34.8179168071	129
114.3539545735	34.82147053	191
114.3471840167	34.8191944032	193
114.3575590105	34.8189631523	56
114.347015799	34.8206654135	187
114.3412451414	34.8184255236	170
114.3589777436	34.8169505396	97
114.3594859155	34.8162045022	46
114.3506069045	34.817224001	53
114.3491926324	34.819734643	83
114.3421902342	34.817237843	103
114.3572844175	34.8193327367	194
114.358675974	34.8192459232	225
114.3537353192	34.8175201495	195
114.3615322592	34.8192231072	134
114.3493850797	34.8172998766	144
114.3455476348	34.819185324	147
114.3440578051	34.8191182766	227
114.3538540992	34.8175815548	153
114.359218008	34.8216462565	12
114.3523947501	34.8203615366	122
114.3575994888	34.8179795166	215
114.3553603365	34.8206197605	217
114.356734908	34.8213459364	32
114.3571040167	34.8206956274	171
114.3530137062	34.8210207728	93
114.3519115803	34.8168276215	119
114.3497308942	34.8182214672	91
114.3501578082	34.8183680508	239
114.3505884534	34.818741427	153
114.3493874858	34.8181695661	47
114.3505746865	34.8208937026	16
114.352937634	34.8186524935	70
114.3421634302	34.818311869	248
114.3529065096	34.8174336112	167
114.3485486703	34.8210639106	159
114.3542886845	34.8185259411	96
114.3539951668	34.8203479759	7
114.3414908702	34.8179012159	129
114.357860362	34.8163710685	44
114.3528404256	34.8166510392	89
114.353476512	34.8163620377	226
114.3605549706	34.8175986879	45
114.3605364026	34.8184706933	88
114.3516474052	34.8214171545	201
114.3436540647	34.8163362201	59
114.3486141694	34.8214397628	107
114.3503010442	34.8174814774	249
114.346529977	34.819539786	206
114.347058534	34.8188426137	178
114.3548352955	34.8191732618	12
114.350089837	34.8190940273	244
114.3472218722	34.8195727199	136
114.342895894	34.8184300095	221
114.3531886077	34.8206899887	83
114.3609484314	34.8172431627	185
114.3605858779	34.8169576264	28
114.345033091	34.8164653311	50
114.3614473849	34.8197797078	220
114.3487293991	34.8170350481	220
114.3441955269	34.8212685127	3
114.3518361773	34.8169501188	135
114.3443082441	34.8209679954	234
114.3609752723	34.8206968638	224
114.3576800946	34.8210093931	236
114.349321686	34.8178228418	166
114.3620842097	34.8175999539	179
114.3487396854	34.818044834	78
114.3490463783	34.8197512911	8
114.3499492548	34.8212896071	244
114.3454788447	34.8196520944	11
114.3422575274	34.8183969223	99
114.3415816115	34.8201237958	168
114.3560477977	34.8180860677	35
114.3419660177	34.819493165	11
114.3454203005	34.820996791	197
114.3557501156	34.8212434276	133
114.343464203	34.8200199788	219
114.3593588887	34.8215327546	171
114.3609963717	34.820264094	62
114.3428688266	34.8178995881	171
114.357366514	34.8194341739	240
114.3437200352	34.8188762369	67
114.3589669085	34.8183624318	97
114.3505502751	34.8193601006	119
114.3611338744	34.8165943365	189
114.3591774927	34.819492791	59
114.3503200122	34.8201529422	214
114.3507019433	34.8198715409	174
114.3555334901	34.8164191817	63
114.3481832017	34.818587667	165
114.3486143157	34.8186500947	129
114.3502037976	34.8180347458	108
114.3572602313	34.821504593	167
114.3457590749	34.8188550196	26
114.3502701234	34.819503799	68
114.3526978657	34.8209759336	55
114.3602794334	34.8163771076	93
114.3540993273	34.8197055812	165
114.3565315477	34.8193927796	196
114.3554107175	34.8161224157	44
114.3538492007	34.8168370407	185
114.3469332812	34.81759257	203
114.3579526692	34.8198310695	232
114.3500301451	34.816638267	37
114.3494393909	34.8200577699	72
114.3448862424	34.8206338856	221
114.3451412103	34.8215574318	159
114.3543421754	34.8213629022	71
114.3540080761	34.8191019499	21
114.3505479142	34.817423989	213
114.3449156657	34.8199704623	174
114.3478863743	34.8182958912	115
114.3476621064	34.8204689566	240
114.3437560342	34.8164448739	105
114.3611830079	34.816688436	188
114.3418880628	34.8167290041	99
114.3420434412	34.8214475313	30
114.3561956338	34.8188510905	109
114.3571912586	34.8172448127	23
114.3535079945	34.8184380283	105
114.3539852121	34.8192884011	146
114.3498278518	34.8182041903	103
114.3605336148	34.8204746965	145
114.34338089	34.8182185692	93
114.3482631713	34.8189033907	85
114.3497225603	34.8167333474	56
114.3573573998	34.8170255236	23
114.3428966424	34.82148582	249
114.3484769776	34.8168969634	85
114.3494459067	34.8205554318	58
114.3451966837	34.8214563284	20
114.3568673284	34.8167002759	143
114.3444979527	34.8171931641	131
114.3534316707	34.8200959273	168
114.3489701199	34.8211504255	201
114.3460084849	34.818332305	53
114.3511957066	34.8205133616	96
114.3492040823	34.8192639805	214
114.3547911155	34.817006694	77
114.358696098	34.8187215047	129
114.3539101923	34.8199379491	17
114.3567295326	34.8207883282	206
114.3442232634	34.8174328482	8
114.3453019521	34.8193215788	170
114.3547420329	34.8182286822	33
114.349323519	34.8204181725	235
114.3553994649	34.820979119	88
114.3617968069	34.8176796101	187
114.3494211355	34.8168928444	93
114.3478495885	34.8199046839	195
114.3424805079	34.8166457276	88
114.3552978144	34.8178989713	142
114.3519191719	34.8180222324	235
114.3422292576	34.8208422455	43
114.3413264029	34.818366584	143
114.3486764506	34.8200068829	73
114.3598959605	34.8170698134	98
114.3444654251	34.8201428701	87
114.3459968239	34.8180612821	33
114.3431355433	34.820374535	191
114.344121162	34.8190669614	185
114.345680929	34.818324165	161
114.362058727	34.8168694479	68
114.3486120832	34.820826659	166
